"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/104944611/1451359439","Thu Jan 14 21:53:03 +0000 2010","I started using Twitter to help trend Toonami shows. Might want to mute me on Saturdays. Currently write for Sonic Stadium, working on a comic. He/him",,,,,,,,,,,,,,,,,,,,,"0","83701","515","425","true","104944611","false","false","false","Delray Beach, FL","1704","nuckles87","1856807664258277412","false","https://pbs.twimg.com/profile_images/624950607200174080/MYpjIIe1_normal.jpg","","130141","https://twitter.com/nuckles87","user","https://x.com/nuckles87","nuckles87","@jongraywb I’d like to think of the sexual predator side of things as more of a cleansing, as this stuff took place over decades, and we are finally dealing with it now. The Trump-related stuff, though...definitely horse shit. Aside from the Mueller investigation. Fingers crossed...","Tue Nov 21 23:37:18 +0000 2017"
"false","false",,"Mon Feb 29 17:21:57 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","177733","504","1949","false","704355941572022272","false","false","false","","858","Hello it's Me","1682383073223090177","false","https://pbs.twimg.com/profile_images/1432063189613780997/69aBtf4j_normal.jpg","","26319","https://twitter.com/chumps_usa","user","https://x.com/chumps_usa","chumps_usa","Meet The Very Shady Prosecutor Robert Mueller Has Hired For The Russia Investigation https://t.co/aAhqBMz1ch via @dailycaller","Tue Nov 21 23:33:28 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/15976705/1721698545","Mon Aug 25 02:52:25 +0000 2008","Activist, author, angel investor, finance geek. The Weekly List & podcast archived at @AnnenbergPenn & LoC. President @TheNewAgenda.",,,,,,,,,,,,,,,,"linktr.ee/Amy_Siskind","https://linktr.ee/Amy_Siskind","0","23","https://t.co/slF7Fel2Xa","0","73369","468177","432","true","15976705","true","false","false","New York","7716","Amy Siskind 🏳️‍🌈",,"false","https://pbs.twimg.com/profile_images/1827078305993908225/lrHrKiG9_normal.jpg","","101149","https://twitter.com/Amy_Siskind","user","https://x.com/Amy_Siskind","Amy_Siskind","Yummy - &gt;
Despite Kushner’s efforts to project confidence about Mueller’s probe, he expressed worry after the indictments of Paul Manafort and Rick Gates about how far the investigation could go. “Do you think they’ll get the president?” https://t.co/qgidQG6uWu","Tue Nov 21 23:30:18 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/31342832/1719576386","Wed Apr 15 04:47:50 +0000 2009","She/her • Fierce Queer 🌈 • MLIS candidate & designer focused on labor, literacy, and access • @mfadt grad • In another life, prod editor for @plos.",,,,,,,,,,,,,,,,,,,,,"0","64860","312","764","true","31342832","false","false","false","Portland, OR","3053","Lauren Donohue","1443636420388687872","false","https://pbs.twimg.com/profile_images/1806660379474567168/7PyoeNOK_normal.jpg","","36851","https://twitter.com/stolenbytigers","user","https://x.com/stolenbytigers","stolenbytigers","I understand that Mueller's investigation takes time, but since we all know he's a fucking criminal, I don't see why we can't agree to hoist his lardy behind out of the White House before he wrecks every last american institution.","Tue Nov 21 23:29:38 +0000 2017"
"false","true",,"Mon Mar 23 12:54:57 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","0","6","61","false","25994894","false","false","false","home","5","Chip  Woods",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","4321","https://twitter.com/chipwoodsss","user","https://x.com/chipwoodsss","chipwoodsss","Meet The Very Shady Prosecutor Robert Mueller Has Hired For The Russia Investigation https://t.co/cx0Wp3moLz via @dailycaller","Tue Nov 21 23:28:15 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/18380642/1518977791","Thu Dec 25 23:10:17 +0000 2008","Professional consultant, opinionated political junkie. Not concerned about what you think about me. Plays well with others. Mostly.",,,,,,,,,,,,,,,,,,,,,"0","37060","1250","2355","false","18380642","false","false","false","Colorado, USA","430","Kathryn Douglass","991749341533569025","false","https://pbs.twimg.com/profile_images/1118886834237575170/XcDUSK5D_normal.jpg","","18672","https://twitter.com/kd5118","user","https://x.com/kd5118","kd5118","I think it is hilarious that Ty Cobb keeps revising his ""investigation will be over by"" statements. Kinda like those end of the world prognosticators. I doubt that anyone, including Mueller, knows when the investigations will be over.","Tue Nov 21 23:27:36 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/807730854290071552/1516002520","Sat Dec 10 23:36:57 +0000 2016","Oy.  45 is rebarbative; GOP are Democracy-haters; am owned by 3 beautiful Siamese cats; speech therapist; #Resistance; (won’t FB marketers, Sorry)",,,,,,,,,,,,,,,,,,,,,"0","18487","540","1078","true","807730854290071552","false","false","false","United States","387","Charlotte O' Hara",,"false","https://pbs.twimg.com/profile_images/966119209120931840/BZbibAXR_normal.jpg","","22781","https://twitter.com/OHarrysgirl922","user","https://x.com/OHarrysgirl922","OHarrysgirl922","@SenatorDurbin @_stay_informed 45’s ways to distract us from the Trump-Russia investigation, i.e., stopping the Temporary Protection Status of Haitians or stopping the ban on elephant “trophies” are horrifying...but they won’t work.  We are all laser-focused on the outcome of Mueller’s investigation.","Tue Nov 21 23:27:29 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/18005208/1732808073","Tue Dec 09 22:48:54 +0000 2008","Followed by @BarackObama @Rosie @GlennKirschner2 @RichardHaass.
Life is a birdsong of perseverance in the face of irrationality& insurmountable realities",,,,,,,,,,,,,,,,,,,,,"0","161159","5217","7487","true","18005208","false","false","false","Earth 🌎","1769","Wiseronenow🟦",,"false","https://pbs.twimg.com/profile_images/1494071655731187720/narCFdS1_normal.jpg","","312508","https://twitter.com/Wiseronenow","user","https://x.com/Wiseronenow","Wiseronenow","@AriMelber @msnbc @cnn Ty Cobb stating Mueller investigation will be done by January 2018 is just a dog whistle. Figures, if he says it often enough, it will become fact to media. Also, keeps media from doing their jobs &amp; focus on Trump's Putin call today.","Tue Nov 21 23:27:08 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/916321724261654529/1523680138","Fri Oct 06 15:18:18 +0000 2017","We ❤ @AriMelber and the people who love Ari! #BEATniks @TheBeatWithAri @msnbc #AriMelberFans #TheBeat  Followed by Ari! Likes & RT's do not = endorsement!",,,,,,,,,,,,,,,,"arimelber.com","http://www.arimelber.com","0","23","https://t.co/pvBzQGa8F1","0","40732","2133","469","false","916321724261654529","false","false","false","Everywhere","1344","#BEATniks","1366929925975011335","false","https://pbs.twimg.com/profile_images/916322941155000325/YVEciErd_normal.jpg","","25744","https://twitter.com/AriMelberFans","user","https://x.com/AriMelberFans","AriMelberFans","Not sure if Ty Cobb is delusional about Mueller investigation time frame or if he is just really trying to keep his client under control....(crazy could also be an option here.) @TheBeatWithAri @AriMelber #thebeat #beatniks #arimelberfans https://t.co/0wFA8Rzq3r","Tue Nov 21 23:26:44 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/22952649/1724108756","Thu Mar 05 18:05:59 +0000 2009","Christian, Conservative, Patriot, #AmericaFirst, RN, BSN 🇺🇸 🇮🇱 NO DM'S",,,,,,,,,,,,,,,,,,,,,"0","78675","2328","4137","false","22952649","false","false","false","Florida, USA","623","Andrea",,"false","https://pbs.twimg.com/profile_images/1632565828075028480/4ABX0uzb_normal.jpg","","47658","https://twitter.com/tellmequick","user","https://x.com/tellmequick","tellmequick","Meet The Very Shady Prosecutor Robert Mueller Has Hired For The Russia Investigation https://t.co/XEGl6P1qe0 via @dailycaller","Tue Nov 21 23:26:21 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/717844027828264961/1519192360","Wed Apr 06 22:38:47 +0000 2016","Conservative Christian American who believes in the American Dream. Pro- life and believer in the right to Free Speech. Follow 4 Follow. ❌ #MAGA I BLOCK STUPID",,,,,,,,,,,,,,,,,,,,,"0","345155","105165","83258","true","717844027828264961","true","false","false","","13825","Jim Benson (MAGA World Leader)","991436263696748544","false","https://pbs.twimg.com/profile_images/717844529739603968/P_Tv39SP_normal.jpg","","497419","https://twitter.com/jmbenson1491","user","https://x.com/jmbenson1491","jmbenson1491","@JesseRodriguez @Morning_Joe I'll save you time on the ""so called"" timeline. The final conclusion. @realDonaldTrump is innocent of the Russian Collusion/Meddling/Interference or whatever evolving name you have given it. You have wasted your time &amp; have given your ""base"" of election deniers false hope.","Tue Nov 21 23:19:51 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/3305943761/1516406616","Mon Jun 01 20:14:45 +0000 2015","back the blue!",,,,,,,,,,,,,,,,,,,,,"0","1517","43","10","false","3305943761","false","false","false","United States","0","america has laws!",,"false","https://pbs.twimg.com/profile_images/954295169989345280/vOEM4LBm_normal.jpg","","7160","https://twitter.com/jared_scalf","user","https://x.com/jared_scalf","jared_scalf","@AMike4761 um!..how is that not meddling or trying to influence an american election!?that islam loving america hating pos like illery is another swamp rat mentally ill globalist.he should have never got into office.&amp; tax payer money!seems familiar!? like our swamp rats!i feel for Canada!","Tue Nov 21 22:48:41 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/3821722993/1474501632","Thu Oct 08 04:42:59 +0000 2015","Purity of Essence",,,,,,,,,,,,,,,,,,,,,"0","30248","250","1639","true","3821722993","false","false","false","","5138","Gen. J.D. Ripper",,"false","https://pbs.twimg.com/profile_images/778742398536994821/hF2TfTpC_normal.jpg","","26546","https://twitter.com/TDJenn","user","https://x.com/TDJenn","TDJenn","@Bencjacobs Just like Putin denies meddling in our election on behalf of @realDonaldTrump. In less than a year, @GOP went from being a party with an ungodly leader to being a totally ungodly party.","Tue Nov 21 22:44:53 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/838939109104181249/1600539577","Tue Mar 07 02:27:25 +0000 2017","🌊🌈⚡️🌗☘️🧜‍♀️Also, 🖕tRump, 🖕trophy hunters, 🖕ICE, save the 🌎Al Gore was right Adopt don’t shop Bless the beasts and the children End fracking and drilling",,,,,,,,,,,,,,,,,,,,,"0","23652","410","547","true","838939109104181249","false","false","false","Holden Beach, NC. ","614","AJ","1170721545322450944","false","https://pbs.twimg.com/profile_images/1289154998769790976/NYf0oR7B_normal.jpg","","10118","https://twitter.com/AJRobbins55","user","https://x.com/AJRobbins55","AJRobbins55","@WWAY Yep Trump denied the allegations against him too. Putin denied meddling with our election. Trump also believes him. Sickening","Tue Nov 21 22:41:31 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/561742581/1416283457","Tue Apr 24 02:32:10 +0000 2012","Over a Decade of Business, Political, & Wall St. News and Insight.",,,,,,,,,,,,,,,,"tradeforprofit.net","https://tradeforprofit.net","0","23","https://t.co/Cvr0vMq3D1","0","6740","15176","10551","false","561742581","false","false","false","","95175","Trade For Profit 📈",,"false","https://pbs.twimg.com/profile_images/1458517458264920072/exJQgVJW_normal.jpg","","759732","https://twitter.com/TFPdaily","user","https://x.com/TFPdaily","TFPdaily","President Trump to reporters: I accept Putin's denial on election meddling https://t.co/rvw7Q2bAAt #politics","Tue Nov 21 22:26:45 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/259321327/1516712189","Tue Mar 01 16:37:32 +0000 2011","Transplanted St. Louisan. ""Life moves pretty fast. If you don't stop & take a look around, you could miss it.""",,,,,,,,,,,,,,,,,,,,,"0","87894","245","106","false","259321327","false","false","false","San Antonio, TX","123","@TXBluBelle","886393407828103169","false","https://pbs.twimg.com/profile_images/1304822510/image_normal.jpg","","118051","https://twitter.com/BTxblubelle","user","https://x.com/BTxblubelle","BTxblubelle","@cspan Yeah and Putin’s totally denied meddling in our election too. Trump is either conveniently gullible or a damn liar","Tue Nov 21 22:25:18 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/114587858/1668021694","Mon Feb 15 23:40:19 +0000 2010","",,,,,,,,,,,,,,,,,,,,,"0","60047","275","827","true","114587858","false","false","false","Philadelphia","16","JenB",,"false","https://pbs.twimg.com/profile_images/1590424175365308416/RuTnz5r5_normal.jpg","","2684","https://twitter.com/JBJines","user","https://x.com/JBJines","JBJines","@TeaManTom @ezraklein And from meddling in our election process!","Tue Nov 21 22:17:13 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/49518858/1622150382","Mon Jun 22 03:10:43 +0000 2009","Love my role as mom and gma. politics follower, living blue in a red state #voteblue #unionstrong #resistance #Harris,Walz #bluecrew",,,,,,,,,,,,,,,,,,,,,"0","70536","18023","16950","true","49518858","false","false","false","KC MO","1556","ajsgma ❄🌊🐶","939872192904515585","false","https://pbs.twimg.com/profile_images/1839046358214254592/1SzJDeUR_normal.jpg","","35626","https://twitter.com/ajsgmajc","user","https://x.com/ajsgmajc","ajsgmajc","@jaketapper @RitaJoyNoTrump Moore denied it. Just like Putin denied meddling in our election. This is good enough?","Tue Nov 21 22:12:35 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/19009248/1394485141","Thu Jan 15 03:33:06 +0000 2009","“All who wander are not lost “.            #NYM #NYY #BrooklynDodgers #NYI #NYR #NYK #NYG  #NYJ",,,,,,,,,,,,,,,,"rebelmouse.com/secondbaseman","http://www.rebelmouse.com/secondbaseman","0","23","https://t.co/Cb6wPMC2PF","0","9834","4039","4624","true","19009248","false","false","false","ÜT: 41.919172,-87.668115","6010","marc schcher","1498656555075518465","false","https://pbs.twimg.com/profile_images/1711017392384462848/acwRfaM6_normal.jpg","","87767","https://twitter.com/secondbaseman","user","https://x.com/secondbaseman","secondbaseman","Just like Putin denied Russian meddling in our election #Trump #RoyMoore #AlabamaSenate  https://t.co/GxQJcwPc0O","Tue Nov 21 21:55:20 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/261803186/1385870178","Sun Mar 06 18:54:21 +0000 2011","Now: Managing editor at @DentsuCRTVUS. Lifestyle ed at Boston Spirit, New England’s LGBTQ mag. Then: Food & entertainment ed at @BostonMagazine. Madonna fan. Hi",,,,,,,,,,,,,,,,"Instagram.com/thewritestuffsk","http://Instagram.com/thewritestuffsk","0","23","https://t.co/6fy6zH4cvs","0","4759","2942","1535","false","261803186","false","false","false","Boston, MA","2012","Scott Kearnan","977373988144996352","false","https://pbs.twimg.com/profile_images/452825000114794496/kwZskltJ_normal.jpeg","","14886","https://twitter.com/TheWriteStuffSK","user","https://x.com/TheWriteStuffSK","TheWriteStuffSK","Methinks delegitimizing the election-meddling conclusions of the entire US intelligence community and taking a former KGB officer-autocrat at his pinkie-swear might be considered ""soft on crime."" https://t.co/Kc7oCwv12f","Tue Nov 21 21:47:58 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/617374305/1611198826","Sun Jun 24 17:09:22 +0000 2012","nobody on Twitter blocked by: -@RudyGiuliani -@dbongino -@RogerJStoneJr -@DanScavino -@DiamondandSilk",,,,,,,,,,,,,,,,,,,,,"0","1881","962","395","false","617374305","false","false","false","","31783","FM","1236698288398704640","false","https://pbs.twimg.com/profile_images/1853942265133023236/VDbuBB8Z_normal.jpg","","91527","https://twitter.com/frankmonah","user","https://x.com/frankmonah","frankmonah","@realDonaldTrump @FLOTUS Trump on overwhelming Russia evidence in election meddling= Putin said he didnt do it  Trump on mountain of allegations on Roy Moore=He denies it - yet with evidence to the contrary believes Obama wiretapped,illegals voted, millions attended inauguration,He is smart.. https://t.co/FdwDMEwUgL","Tue Nov 21 21:45:21 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/151689159/1704757971","Fri Jun 04 01:00:01 +0000 2010","Resident sociologist, working as a lecturer, performing as an org theorist, and living as a living fossil",,,,,,,,,,,,,,,,"twitter.com/eysongg","https://twitter.com/eysongg","0","23","https://t.co/2w3ixoDoZa","0","7175","102","96","false","151689159","false","false","false","Bush capital, AU","2642","Dr “EY” Song",,"false","https://pbs.twimg.com/profile_images/1744545767866748928/oa-Wedao_normal.jpg","","6926","https://twitter.com/eysongg","user","https://x.com/eysongg","eysongg","#BirdOfTheYear election meddling https://t.co/015Xp5tvQG","Tue Nov 21 21:43:41 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/216270430/1556318440","Tue Nov 16 06:47:42 +0000 2010","Due Diligence Connoisseur #NavyVet
#TheResistance #VetsAgainstTrump 
#TrumpRussia #Russiagate #DefendDACA #ArrestTrumpNow #CBD for #PTSD #ResistanceFollowBack",,,,,,,,,,,,,,,,,,,,,"0","305080","7489","8482","true","216270430","false","false","false","Kansas City","11465","StockScout1","1022690988534456320","false","https://pbs.twimg.com/profile_images/1331845841/1cREZsyXtAAEDAAIg_3OEDg__.128_normal.png","","336591","https://twitter.com/StockScout1","user","https://x.com/StockScout1","StockScout1","So Hicks was putting out false information—but it was a line consistent with the campaign’s stonewall. Its top officials had been informed that the Kremlin was trying to covertly assist Trump, yet Trump and his aides constantly denied Putin was meddling in the election. https://t.co/Z92AL8UBS1","Tue Nov 21 21:19:47 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/811578338120712192/1597413898","Wed Dec 21 14:25:29 +0000 2016","Small animal veterinarian, mom of 3, and happily married. #BLM Will respond to trolls with gifs 'cause it's fun. #TheResistance",,,,,,,,,,,,,,,,,,,,,"0","5723","4318","4303","true","811578338120712192","false","false","false","West Falls, NY","1928","Melissa G Leitzan, DVM","1038983442720010242","false","https://pbs.twimg.com/profile_images/1294281514277109762/X4ClEPuV_normal.jpg","","10947","https://twitter.com/GLeitzan","user","https://x.com/GLeitzan","GLeitzan","@NakatomiTim And Putin denies meddling in our election so case closed.","Tue Nov 21 21:16:40 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/180997981/1687271639","Sat Aug 21 01:09:17 +0000 2010","Covering US-SWANA @TheNationalNews. Check out my ""View From DC"" newsletter https://t.co/Ktmf0KjzNn Prev. @NewsHour @AJEnglish.  Sometimes amateur music critic.","bit.ly/3Nk3j2E","http://bit.ly/3Nk3j2E","75","98","https://t.co/Ktmf0KjzNn",,,,,,,,,,,,,,,,"0","33483","1306","2613","false","180997981","false","false","false","Washington, DC","1296","Ellie Sennett",,"false","https://pbs.twimg.com/profile_images/1777379573274910720/SsjK7wXe_normal.jpg","","18723","https://twitter.com/EllieMSennett","user","https://x.com/EllieMSennett","EllieMSennett","I pardon this turkey...and Roy Moore, and Nazis, and bombing brown civilians, and Russian election meddling, and sexual assault, and illegal Israeli occupations, and mocking the disabled but don't even THINK I will EVER pardon Crooked Hilary's emails or the NFL! https://t.co/ZpKHVoJnT1","Tue Nov 21 21:12:55 +0000 2017"
