"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/241983890/1499189166","Sun Jan 23 17:07:48 +0000 2011","I tweet a narrative to support America’s Constitution, rule of law, & democracy. Also on Bluesky: https://t.co/ylVvYyS6RC","newnarrative.bsky.social","http://newnarrative.bsky.social","98","121","https://t.co/ylVvYyS6RC",,,,,,"0","4196","14363","18","true","241983890","false","false","false","Retired","114497","Mike Walker",,"false","https://pbs.twimg.com/profile_images/1548673665/megaphone-kid-cropped_normal.jpg","","868426","https://twitter.com/New_Narrative","user","https://x.com/New_Narrative","New_Narrative",,"“@thedailybeast: Why do Republicans cripple any investigation into Trump's ties with Russia? https://t.co/fuEMA20PLo https://t.co/xB4RxZlb7W","Sun Oct 02 16:57:53 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/3098633816/1580002019","Fri Mar 20 02:46:04 +0000 2015","Writer for #DemCast - I don't count followers but I check notices and follow back. #Resist  #DemCastCA - Be an #Elf - See my blog: https://t.co/FYghQRZrhH","robertmgoldstein.com","http://robertmgoldstein.com","131","154","https://t.co/FYghQRZrhH","robertmgoldstein.com","https://robertmgoldstein.com/","0","23","https://t.co/f6fCmKDcA6","0","56965","7270","7466","true","3098633816","false","false","false","San Francisco","25042","Rob Goldstein - #DemCast","1345989072351739905","false","https://pbs.twimg.com/profile_images/999911104313638917/ebJU2yr5_normal.jpg","","195190","https://twitter.com/Robrt_M_Goldste","user","https://x.com/Robrt_M_Goldste","Robrt_M_Goldste",,"#ImWithHer #Gop blocks probe into Trump/Russia https://t.co/fy3uL0yaWV via @thedailybeast but continues #Hillary investigation https://t.co/JVXCqX0LPU","Sun Oct 02 06:53:37 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/776408594/1731935902","Thu Aug 23 17:31:20 +0000 2012","Advocate, artist, web designer & unapologetic Dem. I’m here to point out who is FOS, a POS & who needs to STFU. Visit me on Etsy🌻",,,,,,"etsy.com/shop/JohnaRocks","https://www.etsy.com/shop/JohnaRocks","0","23","https://t.co/MVzIWtrnBw","0","177432","7608","4358","true","776408594","false","false","false","","14209","JAM","774857534448472064","false","https://pbs.twimg.com/profile_images/1264627745696493568/cz146N7v_normal.jpg","","127759","https://twitter.com/Eviljohna","user","https://x.com/Eviljohna","Eviljohna",,"@frankthorp @RogerJStoneJr Why'd the GOP just block the Feds investigation into the connection b/t the Trump campaign &amp; Russia? It's treason","Sun Oct 02 06:45:47 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/768309974493691904/1493892889","Wed Aug 24 04:52:27 +0000 2016","Knowledge is Gold,Brain is a Diamond
#HillaryIndictment
#IStandWithRussia
#IStandWithPutin
#IStandWithAssad 
                  #IStandWithAssange😇
#GodBless🤙",,,,,,,,,,,"0","3923","802","3347","false","768309974493691904","false","false","false","Québec, Canada","273","BumbleBee2.0✡☪⚜☯✝🕊","786469246066884608","false","https://pbs.twimg.com/profile_images/776978418617516032/rKzBo5-K_normal.jpg","","15195","https://twitter.com/Katialoiselle1","user","https://x.com/Katialoiselle1","Katialoiselle1",,"they don't even have to meddling in the US election the Americans citizens are taking care of #CrookedHillary J-C https://t.co/6lidvPnsW6","Sun Oct 02 22:59:48 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/17353051/1361130670","Thu Nov 13 00:43:03 +0000 2008","I'm a freelance journalist, with extensive experience covering government, politics, transportation and other topics.",,,,,,,,,,,"0","145","1165","139","false","17353051","false","false","false","Milwaukee, WI, USA","12","Larry Sandler",,"false","https://pbs.twimg.com/profile_images/79022860/larry_normal.jpg","","14103","https://twitter.com/larrysandler","user","https://x.com/larrysandler","larrysandler",,"Wis. GOP Sen. Johnson concerned about Russia meddling in U.S. election: @patrickdmarley @BillGlauber. https://t.co/Q2U3SbdYdg","Sun Oct 02 22:31:39 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/78168550/1464022635","Tue Sep 29 00:34:03 +0000 2009","We're all about Wisconsin politics! Follow for the latest political news from the @WiStateJournal.",,,,,,"host.madison.com","http://host.madison.com","0","22","http://t.co/Nejw7MtQyY","0","102","7907","1028","false","78168550","false","false","false","Madison, WI","12785","Madison Politics",,"false","https://pbs.twimg.com/profile_images/974479249/Politics_normal.png","","72899","https://twitter.com/MadPolitics","user","https://x.com/MadPolitics","MadPolitics",,"Ron Johnson concerned about citizenship 'rush,' Russian 'meddling' before election https://t.co/2sTt4UkpsJ https://t.co/yG1rCWv98m","Sun Oct 02 20:14:46 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/29501253/1605113309","Tue Apr 07 17:54:35 +0000 2009","Representing California's 30th Congressional District. Father. Husband. Fighting for our democracy and an economy that works for everyone.",,,,,,"schiff.house.gov","http://schiff.house.gov/","0","23","https://t.co/jkkSoMYBuc","0","255","3347896","905","true","29501253","true","false","false","Burbank, CA","1596","Adam Schiff",,"false","https://pbs.twimg.com/profile_images/1268175179626303497/-DNpPNUm_normal.jpg","","7842","https://twitter.com/RepAdamSchiff","user","https://x.com/RepAdamSchiff","RepAdamSchiff","Government","ICYMI: I joined @GStephanopoulos on @ThisWeekABC to discuss Russian hacking and meddling in our election databases.

https://t.co/6K6SzTXVFO","Sun Oct 02 16:04:52 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/3282973915/1672816283","Sat Jul 18 02:47:17 +0000 2015","Reposts ≠ endorsements. Offering an umpire's perspective on politics, prioritizing more, not less information. Also, SPORTS & opinions – from left to right.",,,,,,"MedianPolitics.com","http://MedianPolitics.com","0","23","https://t.co/U8ErpHLfr7","0","1460","30713","4918","true","3282973915","true","false","false","Beverly Hills, CA","20663","Median Politics","1854053345649914091","false","https://pbs.twimg.com/profile_images/1589464979089936384/E6a6TK3n_normal.jpg","","257834","https://twitter.com/MedianPolitics","user","https://x.com/MedianPolitics","MedianPolitics",,"@MMFlint Clinton Emails Reveal Foreign Meddling in Last Haitian Presidential Election 
https://t.co/yae0XqS7fE","Sun Oct 02 15:35:11 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/23828118/1668565330","Wed Mar 11 20:54:46 +0000 2009","News, views, sports, entertainment and more in the Madison area. Home to coverage from @wistatejournal and @captimes. Advertising: @_madisonmedia.",,,,,,"madison.com/exclusive/read…","https://madison.com/exclusive/readerschoice/marketing/","0","23","https://t.co/p7ze7MbHGL","0","855","39856","6113","true","23828118","false","false","false","Madison, WI","111476","madison.com",,"false","https://pbs.twimg.com/profile_images/1280276182966165504/4J3b3nyc_normal.jpg","","294836","https://twitter.com/madisondotcom","user","https://x.com/madisondotcom","madisondotcom",,"Ron Johnson agrees with Hillary Clinton: Russia likely is meddling in U.S. election https://t.co/Vhj2qGuN5T https://t.co/1w4Xd3APEY… https://t.co/byyY1vpAtI","Sun Oct 02 15:04:05 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/3955904553/1444828777","Wed Oct 14 12:55:51 +0000 2015","Artist, crafty, old Bohemian @ heart, save the bees crusader, BlessedBeesGallery. NO lists plez. Save US from👌Trump Russia GOP & ALL nasty Neo NazisNat'lRepub!",,,,,,,,,,,"0","158495","4102","4249","true","3955904553","false","false","false","Kentucky, USA","6237","KG Franklin#SaveUS🌊",,"false","https://pbs.twimg.com/profile_images/1247653204143362048/ij25COqv_normal.jpg","","295231","https://twitter.com/kg_franklin","user","https://x.com/kg_franklin","kg_franklin",,"DONtheCON &amp; BUDDIES (esp Russian) are meddling in OUR NATION's ELECTION! Do you want them to decide who will run our country? https://t.co/KDnoB0cKBO","Sun Oct 02 13:56:43 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/78168550/1464022635","Tue Sep 29 00:34:03 +0000 2009","We're all about Wisconsin politics! Follow for the latest political news from the @WiStateJournal.",,,,,,"host.madison.com","http://host.madison.com","0","22","http://t.co/Nejw7MtQyY","0","102","7907","1028","false","78168550","false","false","false","Madison, WI","12785","Madison Politics",,"false","https://pbs.twimg.com/profile_images/974479249/Politics_normal.png","","72899","https://twitter.com/MadPolitics","user","https://x.com/MadPolitics","MadPolitics",,"Ron Johnson agrees with Hillary Clinton: Russia likely is meddling in U.S. presidential election https://t.co/iu0ndGwTVA https://t.co/6GgiVvJOJV","Sun Oct 02 13:34:07 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/4909510936/1455494797","Sun Feb 14 16:08:46 +0000 2016","beautiful woman writer • datefluencer  • Penis 6.0 Advocate • Not @JeffJarvis or @ProfJeffJarvis or @evepeyser • made by @bart_smith",,,,,,"evepeyser.com","http://evepeyser.com","0","23","https://t.co/Gc6BiyKR8q","0","0","9","10","false","4909510936","false","false","false","NYC-MGQ-WWW always & forever","0","Prof. Eve Jarvis",,"false","https://pbs.twimg.com/profile_images/699019366159900680/7EPmZHBm_normal.png","","3658","https://twitter.com/ProfEveJarvis","user","https://x.com/ProfEveJarvis","ProfEveJarvis",,"Wifi is genius. I wish I had time to add Pokemon Go election meddling?","Sun Oct 02 12:01:22 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/267346567/1412070250","Wed Mar 16 19:39:51 +0000 2011","",,,,,,,,,,,"0","3777","274","1233","true","267346567","false","false","false","","19","Marko Jerina",,"false","https://pbs.twimg.com/profile_images/719791050886422528/D9TudlRu_normal.jpg","","1045","https://twitter.com/marko_jerina","user","https://x.com/marko_jerina","marko_jerina",,"How a Russian Fascist Is Meddling in America’s Election https://t.co/753wrY2umu","Sun Oct 02 11:45:36 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/726147479532638213/1463708412","Fri Apr 29 20:33:45 +0000 2016","Hi",,,,,,,,,,,"0","230","32","194","false","726147479532638213","false","false","false","Connecticut, USA","29","bRent",,"false","https://pbs.twimg.com/profile_images/726148628344102913/tFyjOz1x_normal.jpg","","620","https://twitter.com/MrBrently2u","user","https://x.com/MrBrently2u","MrBrently2u",,"@SteveDeaceShow @EWErickson You want foreign meddling in our election? What kind of American are you?","Sun Oct 02 10:38:37 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/547114168/1698813395","Fri Apr 06 21:16:30 +0000 2012","Correspondent, comedian • Host of @BitchuationPod, Subscribe on YouTube: https://t.co/zf2j9tZ9hk • IG: @franifio","youtube.com/franifio","http://www.youtube.com/franifio","73","96","https://t.co/zf2j9tZ9hk","youtube.com/franifio","http://youtube.com/franifio","0","23","https://t.co/NZxF7jfxNM","0","45579","111870","3776","true","547114168","false","false","false","","2534","Francesca Fiorentini",,"false","https://pbs.twimg.com/profile_images/1349543620320247812/cCzwveO8_normal.jpg","","29632","https://twitter.com/franifio","user","https://x.com/franifio","franifio",,"Watch this segment. You know America is becoming part of the rest of America when superpowers are meddling in our election. https://t.co/xcikzknpUe","Sun Oct 02 05:07:10 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/2916860376/1731416406","Tue Dec 02 19:31:32 +0000 2014","The right to vote and the electoral process is being imperiled by one party. Save our democracy. Fight ""both siderisms.""",,,,,,,,,,,"0","201977","3621","4703","true","2916860376","false","false","false","","6495","bmichael",,"false","https://pbs.twimg.com/profile_images/1856321067301699586/_3wGzzkI_normal.jpg","","180599","https://twitter.com/brolivor","user","https://x.com/brolivor","brolivor",,"Now that is truly frightening.Meddling in our election. Congress is doing absolutely nothing because of republican control. TRAITORS https://t.co/ynk5ZcqfMU","Sun Oct 02 00:25:26 +0000 2016"
