"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/758647267389759488/1645799994","Thu Jul 28 12:56:18 +0000 2016","being kind and pass it along  #Resist   Climate Change is real. My favorite book and movie of all time is To Kill a Mockingbird. I am a human",,,,,,,,,,,"0","106893","2073","4500","true","758647267389759488","false","false","false","Raleigh, NC","62","tammy mackinnon","1169371284792315913","false","https://pbs.twimg.com/profile_images/1497220672916967427/lkRlsszc_normal.jpg","","103987","https://twitter.com/bongobear123","user","https://x.com/bongobear123","bongobear123","Donald Trump is already using the Nunes memo to undermine the Russia investigation https://t.co/ojOmNHpnIL via @HuffPostPol","Sat Feb 03 23:59:01 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/34771848/1729945794","Thu Apr 23 23:35:52 +0000 2009","Progressive DEM Aging old hippie 99%er so far left I fell over. Army vet Animal lover BLM VETSRESIST Resist Please RT. RTs ≠ agree 🚫Lists | Crypto over Fiat",,,,,,,,,,,"0","3090","15784","14178","true","34771848","false","false","false","","5649","Just an Old Charlie","1843642701239202211","false","https://pbs.twimg.com/profile_images/1512609328292839430/V8klxX8R_normal.jpg","","158250","https://twitter.com/cwpontwit","user","https://x.com/cwpontwit","cwpontwit","Donald Trump Is Already Using The Nunes Memo To Undermine The Russia Investigation: That was the plan all along https://t.co/JGjVMinkVZ","Sat Feb 03 23:57:21 +0000 2018"
"false","false",,"Tue Jan 22 02:27:12 +0000 2008","Sean McKernan: Guitarist/Vocalist, Former LAMP SysAdmin, Former 911 Dispatcher. Leo FireHorse, BostonSportsFan, Bookworm, Paladin, #INTP, #5w4, New Haven native",,,,,,,,,,,"0","155526","3738","5073","true","12519352","false","false","false","","1113","McK66 Productions",,"false","https://pbs.twimg.com/profile_images/45556882/mck66shield_grn_on_wht_145x145_normal.jpg","","16267","https://twitter.com/mck66","user","https://x.com/mck66","mck66","The Investigation isn't based on the Steele Dossier, it's based upon Trump campaign advisor George Papadopoulos drunkenly boasting about inside info from Russia about the DNC Hacking while speaking to Australia's top diplomat in Britain. https://t.co/USTtgdJp4Y","Sat Feb 03 23:57:09 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/430204030/1550860862","Tue Dec 06 21:56:38 +0000 2011","My finisher is the Siberian Toe Hold.
Dad to autism. Lover of cats.",,,,,,,,,,,"0","67556","1027","1252","true","430204030","false","false","false","Chicago, IL","2707","Mr. Minoan","1459662372411514884","false","https://pbs.twimg.com/profile_images/1099015829549547520/O1V0dIHv_normal.png","","56287","https://twitter.com/MrMinoan","user","https://x.com/MrMinoan","MrMinoan","@SaraCarterDC @FBI @realDonaldTrump The FBI serves the American people, not the interests of Trump or Russia. Carter Page was under investigation from 2013, well before Trump's campaign or dossier. Private council founded cause of Papadopoulos comments. All there in your precious memo (read the last lines).","Sat Feb 03 23:56:07 +0000 2018"
"false","true",,"Mon Jun 15 01:48:52 +0000 2009","",,,,,,,,,,,"0","35","9","60","true","47229282","false","false","false","","20","Pam Munday",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1690","https://twitter.com/Dovestory","user","https://x.com/Dovestory","Dovestory","Donald Trump Is Already Using The Nunes Memo To Undermine The Russia Investigation https://t.co/fwxSw5043d","Sat Feb 03 23:56:02 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/241934683/1531932234","Sun Jan 23 14:27:34 +0000 2011","Retired 50 YR IBEW MEMBER Union organizer 70's, Union Steward JSC, Union Contractor 20 yrs Biden/Harris supporter. 100% Democrat. Vietnam Veteran.#TheResistance",,,,,,,,,,,"0","41265","2515","3779","true","241934683","false","false","false","Clear Lake, Houston ","385","Billy Amonette",,"false","https://pbs.twimg.com/profile_images/755886544292937728/v1RZDOeR_normal.jpg","","45964","https://twitter.com/AmonetteBilly","user","https://x.com/AmonetteBilly","AmonetteBilly","Donald Trump Is Already Using The Nunes Memo To Undermine The Russia Investigation https://t.co/q5XHtoLLar","Sat Feb 03 23:55:09 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/795107478157586432/1506154269","Sun Nov 06 03:36:09 +0000 2016","",,,,,,,,,,,"0","49833","176","116","true","795107478157586432","false","false","false","","4195","Nightengalejml2",,"false","https://pbs.twimg.com/profile_images/911503174711771136/5gDVi80I_normal.jpg","","150897","https://twitter.com/54nightengale","user","https://x.com/54nightengale","54nightengale","Rosenstein’s failure to provide sufficient answers ➡put his head on the chopping block, 
with Trump reportedly preparing to use the memo as a pretext
⏩This targeting of deputy AG makes clear larger motivations of smear campaign
🚫Plainly obstructive of Russia investigation🚫 https://t.co/SYVZV0F8VB","Sat Feb 03 23:54:51 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/795107478157586432/1506154269","Sun Nov 06 03:36:09 +0000 2016","",,,,,,,,,,,"0","49833","176","116","true","795107478157586432","false","false","false","","4195","Nightengalejml2",,"false","https://pbs.twimg.com/profile_images/911503174711771136/5gDVi80I_normal.jpg","","150897","https://twitter.com/54nightengale","user","https://x.com/54nightengale","54nightengale","Trump sought details of Russia investigation from Rosenstein, 
then asked him, 
🚫“Are you on my team?”🚫 
This echoes Trump’s demand for loyalty from Comey that helped kick off obstruction investigation https://t.co/DXyYrPBW7k","Sat Feb 03 23:52:03 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/833847715243053056/1487640405","Tue Feb 21 01:16:02 +0000 2017","I'm a K-9 lover and Feline lover but with a conservative twist",,,,,,,,,,,"0","26","19","107","false","833847715243053056","false","false","false","Los Angeles, CA","7","Vincent J Gambina",,"false","https://pbs.twimg.com/profile_images/833850419998711809/YoQm2wuh_normal.jpg","","464","https://twitter.com/Bellowofdema","user","https://x.com/Bellowofdema","Bellowofdema","Trump and Russia he's caught with a bunch of Republican investigation BS on bias. He did what he did and his campaign doosh  bags Putin .","Sat Feb 03 23:51:01 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2564097673/1480260455","Thu Jun 12 21:08:51 +0000 2014","Canadian observer of world affairs, amateur photographer; wife, mum and gran; English teacher in Swaziland, then ESL in Italy.. 30 years away, but back now!",,,,,,,,,,,"0","9743","141","387","true","2564097673","false","false","false","Ontario, Canada","58","APepinCarmichael 🇨🇦","1222761824271073280","false","https://pbs.twimg.com/profile_images/1304272414013091842/SbEkgZFR_normal.jpg","","8172","https://twitter.com/audiepc13","user","https://x.com/audiepc13","audiepc13","@SethAbramson Indeed! I frankly don’t understand why he was in the committee to begin with, given his involvement in the Trump transition team. How was he ever considered to be objective enough to be part of the Russia meddling investigation?! Makes no sense to me.","Sat Feb 03 23:50:39 +0000 2018"
"false","true",,"Thu Jan 26 14:19:16 +0000 2017","I was born a poor white boy...",,,,,,"trumpchronicles.org","http://www.trumpchronicles.org","0","23","https://t.co/IbFgFa4fSd","0","139","20","2","false","824622737197043714","false","false","false","Ohio, USA","18425","Trump Chronicles",,"false","https://pbs.twimg.com/profile_images/825864626785046529/4-Dtzl4W_normal.jpg","","53845","https://twitter.com/TrumpChronicle1","user","https://x.com/TrumpChronicle1","TrumpChronicle1","Top Democrat: Nunes memo is 'deliberately misleading,' won't allow Trump to fire Rosenstein: Rep. Jerry Nadler is rebutting the Nunes memo, calling it ""deliberately misleading"" and a backhanded ploy to derail the Russia investigation. … https://t.co/wWpl9VIR7P #Trump #USA_Today https://t.co/h4XfVp3tu1","Sat Feb 03 23:47:08 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/707284988069351424/1457840152","Tue Mar 08 19:20:56 +0000 2016","Proud father& lucky husband and Pops to BEAU!. Westsider for life! Advocate for Happiness,Freedom and Liberty for ALL. I follow back. 
#MAGA #Trump #GoBucks",,,,,,,,,,,"0","69073","10925","11496","false","707284988069351424","false","false","false","OHIO","9912","Shawn",,"false","https://pbs.twimg.com/profile_images/707286984448995328/mvyq1gmK_normal.jpg","","109004","https://twitter.com/22norsedad","user","https://x.com/22norsedad","22norsedad","Donald Trump Is Already Using The Nunes Memo To Undermine The Russia Investigation https://t.co/0eefkw89Jh LIKE DEMOCRATS ARE USING EVERYTHING TO UNDERMINE THIS PRESIDENCY!?","Sat Feb 03 23:46:09 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/800849507000942592/1586738485","Mon Nov 21 23:52:56 +0000 2016","During World War II, a Gestapo officer looking at Picasso's painting Guernica asked him 'Did you do this?' Picasso responded, 'No, you did.'",,,,,,,,,,,"0","2082","650","1029","true","800849507000942592","false","false","false","Deep Red South USA","6478","TJ Guernica",,"false","https://pbs.twimg.com/profile_images/1566455629291700229/E4uUjLMN_normal.jpg","","48828","https://twitter.com/TJGuernica","user","https://x.com/TJGuernica","TJGuernica","@southern4MAGA @NIVIsa4031 @TruthFeedNews The fact that they're already talking abt another ""memo"" is proof that the white house assessed that this memo was a bomb &amp; isn't going to help Trump or derail the Russia investigation. Now they're scrambling for a new counter narrative to avoid the backfire. Trumps fucked.","Sat Feb 03 23:44:52 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/828784922911502336/1517358838","Tue Feb 07 01:58:18 +0000 2017","in times where we are confused and angry, thats where we come together the most!",,,,,,,,,,,"0","10578","213","122","true","828784922911502336","false","false","false","brooklyn ny ","61","Abraham Rosenfeld",,"false","https://pbs.twimg.com/profile_images/958940552355033088/LpBNrw8J_normal.jpg","","4345","https://twitter.com/MrARosenfeld","user","https://x.com/MrARosenfeld","MrARosenfeld","As we all said:

this memo was clearly made and released, to undermine the investigation.

well it wont work.
TRUMP/RUSSIA is a #Fact","Sat Feb 03 23:43:37 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/3386731679/1454556172","Wed Jul 22 03:16:37 +0000 2015","The 1st D4T acct. Blocked by Mike Cernovich (@Cernovich)! Better infrastructure & freedom, rule of law, & no second chances, sorry",,,,,,,,,,,"0","490","328","182","false","3386731679","false","false","false","Washington, DC","107","TheGuyWhoUSEDtobe","1248411309038653441","false","https://pbs.twimg.com/profile_images/1217206115861237761/TZFYcqP2_normal.jpg","","8681","https://twitter.com/Democrats4Trump","user","https://x.com/Democrats4Trump","Democrats4Trump","@Darla4Unity @skinandsilly @FiredFBIBoss @realDonaldTrump First thing, it is interesting to recall is all these older DOJ FBI guys are Republicans, even McCabe, apparently. Secondly, Strzok was responding to: ""Ladies and gentlemen, need we be full-speed-ahead in our Russia - compromises - inner - Trump - investigation?""

1/4","Sat Feb 03 23:43:35 +0000 2018"
"false","true",,"Thu Jun 28 19:55:33 +0000 2012","Your best source of Internet market News on Twitter.",,,,,,,,,,,"0","0","1076","896","false","621266614","false","false","false","","31","Internet market news",,"false","https://pbs.twimg.com/profile_images/2417287412/mui37m6oq6ok5t9f35wy_normal.jpeg","","41327","https://twitter.com/Intermarketnews","user","https://x.com/Intermarketnews","Intermarketnews","Trump says the controversial Nunes memo 'totally vindicates' him in the Russia investigation - Business Insider https://t.co/ee5XjWvdmm","Sat Feb 03 23:41:48 +0000 2018"
"false","true",,"Sun Feb 22 17:05:13 +0000 2009","",,,,,,,,,,,"0","1912","86","52","true","21578604","false","false","false","","38","Eugene Chin",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","167026","https://twitter.com/gene038","user","https://x.com/gene038","gene038","Donald Trump is already using the Nunes memo to undermine the Russia investigation https://t.co/lKynxGWiAI via @HuffPostPol","Sat Feb 03 23:41:21 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/291336460/1674338497","Sun May 01 20:47:48 +0000 2011","Canadian. Geopolitical passion. Share fact based views in serious, at times entertaining way. | Same handle on Post, Spoutible & Mastodon | Blue Sky",,,,,,"blogoverview.com/politicus-usa","https://blogoverview.com/politicus-usa","0","23","https://t.co/zPO3Rq73Zu","0","549184","6801","7609","true","291336460","false","false","false","Toronto, Canada","86535","Paul Stewart II","1860377247883853866","false","https://pbs.twimg.com/profile_images/1637603990383804418/ByZR77Ey_normal.jpg","","900637","https://twitter.com/PaulStewartII","user","https://x.com/PaulStewartII","PaulStewartII","Senator Ron Wyden is pushing for an investigation into Russia's use of the NRA to help Trump https://t.co/QdJxLw7skM https://t.co/KXjvg5oLxG","Sat Feb 03 23:41:20 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/411746136/1503497181","Sun Nov 13 20:36:36 +0000 2011","Any RINO who votes against Matt Gaetz for AG is telling on themselves. They know that Matt will go after all corruption and they can't have that. Watch closely",,,,,,,,,,,"0","28717","586","1779","true","411746136","false","false","false","Where ever I want to be. ","435","STOP LYING",,"false","https://pbs.twimg.com/profile_images/1025320215125680128/issYDZbm_normal.jpg","","52202","https://twitter.com/MichaelLeinbach","user","https://x.com/MichaelLeinbach","MichaelLeinbach","@RepAdamSchiff Yeah, the investigation was started because The O admin used Trumps comment that Russia should find Hilaries emails as a pretense to investigate. 
Only, Trump said that because Clinton was blaming everything on the Russians. 
this is a setup and it wi ll be found out eventually","Sat Feb 03 23:40:18 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/784575415457308672/1666654838","Sat Oct 08 02:05:30 +0000 2016","*I didn’t pay for that damn checkmark*      “A Twitter rando” - Rolling Stone mag. Possible CIA operative according to OAN. Writer. Photographer. Father.",,,,,,"therealhoarse.substack.com","http://therealhoarse.substack.com","0","23","https://t.co/uvLVphIUWJ","0","78586","376136","1087","true","784575415457308672","true","false","false","","15281","The Hoarse Whisperer","1171912096608653317","false","https://pbs.twimg.com/profile_images/789108971546218497/Srg4JSMB_normal.jpg","","191202","https://twitter.com/TheRealHoarse","user","https://x.com/TheRealHoarse","TheRealHoarse","With the Nunes-Hannity camp claiming the dossier is at the root of the Trump-Russia investigation, a reminder:

Per Fusion GPS, Russia’s meddling wasn’t even a secret in Russia.

If they were hearing all about it, so were our intel guys and “five eyes” allies. https://t.co/efdZz4TSOD","Sat Feb 03 23:40:01 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/336635912/1676375716","Sat Jul 16 16:52:02 +0000 2011","I loves my family my friends & a great book – Animal lover- Horse racing my passion- #Entrepreneur 💖",,,,,,,,,,,"0","35315","2375","2338","false","336635912","false","false","false","United States","1264","Ingrid Arnone",,"false","https://pbs.twimg.com/profile_images/1625464164050165762/SGpyw1JH_normal.jpg","","30111","https://twitter.com/IngridArnone","user","https://x.com/IngridArnone","IngridArnone","Tillerson warns Mexico to watch Russian election meddling - https://t.co/m5lZnPDnkK","Sat Feb 03 23:57:47 +0000 2018"
"false","true",,"Sun Dec 04 21:42:58 +0000 2016","",,,,,,,,,,,"0","8354","28","89","true","805527844579409925","false","false","false","","1","Rhonda Schaefer",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","12614","https://twitter.com/biped47","user","https://x.com/biped47","biped47","@JerryDunleavy 4. Trump is the one surrounding himself with people associated with the Russians - Page, manafort, Flynn, pappadapalous. Why?
5.  Trump is the one who has not put in place the Russian sanctions voted almost unanimously by the house &amp; Senate for meddling in our election. Why?","Sat Feb 03 23:57:25 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/615745609/1603761223","Sat Jun 23 02:52:57 +0000 2012","Strict Constitutionalist. Gun & Bible-Clinger. Business Owner. #NRA & #NAHC Life Member. ΜΟΛΩΝ ΛΑΒΕ. #MAGA",,,,,,,,,,,"0","9754","2318","3862","true","615745609","false","false","false","San Toy, Oh","4053","Hiatus valde deflendus","1497084899311992850","false","https://pbs.twimg.com/profile_images/1074460008673366016/MwNe6yTc_normal.jpg","","46354","https://twitter.com/davetv28","user","https://x.com/davetv28","davetv28","@thejimjams What is supposed to be Mueller's main focus? Election interference?

Has it not been blatantly obvious for months that there truly was election meddling? The corruption / collusion of Obama, Clinton, DNC, DOJ, FBI, and the media is being tossed in Mueller's face. He must pursue.","Sat Feb 03 23:24:56 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/18815973/1402599625","Fri Jan 09 21:22:05 +0000 2009","Breakout Coach, author of ""Travelling Free: How to Recover from the Past"" & ""Emotional Options"". Contributing author, ""The Attractor Factor"".",,,,,,"mandyevans.com","http://www.mandyevans.com","0","22","http://t.co/X1DSPGHUQP","0","17059","10761","10727","true","18815973","false","false","false","Southern California","1979","Mandy Evans",,"false","https://pbs.twimg.com/profile_images/378800000785472214/75406b68ced95acc488f1c12740613d4_normal.jpeg","","18745","https://twitter.com/mandyevans","user","https://x.com/mandyevans","mandyevans","Who else thinks #TheMemo is just a distraction from Trump's refusal to enact bipartisan #RussianSanctionsNow for meddling in our election on his behalf? RT if you agree this needs attention.","Sat Feb 03 23:20:47 +0000 2018"
