"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/797184322247815168/1485957611","Fri Nov 11 21:08:48 +0000 2016","""There is however a limit at which [tolerance] ceases to be a virtue."" –– Edmund Burke",,,,,,,,,,,"0","576","21","45","false","797184322247815168","false","false","false","","4","Larry Mueller",,"false","https://pbs.twimg.com/profile_images/897605405974568961/6EpMUFHp_normal.jpg","","500","https://twitter.com/larry_mueller_","user","https://x.com/larry_mueller_","larry_mueller_",,"@bessbell @realDonaldTrump Question would be, @realDonaldTrump @potus , will you accept the outcome of the investigation? @karentweets2","Wed Jan 25 17:02:21 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/39508708/1611247502","Tue May 12 14:20:50 +0000 2009","✊🏿✊🏾✊🏽✊🏼✊🏻Come here for the best #resist RT's, stay for the filthy commentary #bestwords #proactivecooperator #evidencebased #wearamask #blacklivesmatter",,,,,,"justice.gov/opa/press-rele…","https://www.justice.gov/opa/press-release/file/967231/download","0","23","https://t.co/Zb72OPaUp9","0","56896","423","846","true","39508708","false","false","false","Special Counsel’s Office","154","Robert Mask and Shades Mueller",,"false","https://pbs.twimg.com/profile_images/1280670226468818944/Bq3nIsHZ_normal.jpg","","19561","https://twitter.com/MuellersShades","user","https://x.com/MuellersShades","MuellersShades",,"So the guy that wins wants a major investigation into voter fraud? Isn't that backwards?","Wed Jan 25 13:47:23 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/1100282875/1485548463","Fri Jan 18 07:17:33 +0000 2013","Internetainerpreneur • Obsessive reader, avid show-watcher, chronic procrastinator, passionate writer, tech enthusiast, football fanatic #DFTBA",,,,,,"medium.com/@itsmattjarvis…","https://medium.com/@itsmattjarvis/deep-work-by-cal-newport-a-summary-ab5c43acc8fb","0","23","https://t.co/azthIoUu0l","0","19520","470","1248","false","1100282875","false","false","false","Sydney, Australia","8555","Matthew Jarvis 🖖🏼","791401376337240065","false","https://pbs.twimg.com/profile_images/825066567448694784/ThUqubo__normal.jpg","","21886","https://twitter.com/itsmattjarvis","user","https://x.com/itsmattjarvis","itsmattjarvis",,"Americans can spot election meddling because they’ve been doing it for years | Owen Jones | The Guardian https://t.co/P5i3Vf6Vtn https://t.co/eRJ2VaS7OK","Wed Jan 25 23:46:01 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/752621952322318337/1687560246","Mon Jul 11 21:53:51 +0000 2016","#IStandWithUkraine 
#TheResistance 
🇺🇦 ☮️🕯🟧🟦 🦅🇺🇸",,,,,,,,,,,"0","1552853","90676","31303","true","752621952322318337","true","false","false","","63844","WeThePeople🇺🇸🇺🇸","1597703026860785665","false","https://pbs.twimg.com/profile_images/792810288114311168/QpGivjJB_normal.jpg","","1188032","https://twitter.com/PrincessBravato","user","https://x.com/PrincessBravato","PrincessBravato",,"Trump wants a massive investigation in voter fraud, well where is his support 4 Russia cyber meddling in that same election? #TheResistance","Wed Jan 25 23:43:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/16049981/1595279097","Sat Aug 30 02:02:26 +0000 2008","Veteran, served 36 years. Constitutional Scholar. Love God, family, friends and country. Stay Positive!",,,,,,,,,,,"0","92857","397","1284","true","16049981","false","false","false","","215","Faith: God first! Love thy neighbor as thyself!",,"false","https://pbs.twimg.com/profile_images/1029874003182333952/9T6svSLh_normal.jpg","","94547","https://twitter.com/margab18","user","https://x.com/margab18","margab18",,"@TPM The probe must cover all 50 states in the Union and Russian meddling in the 2016 election.","Wed Jan 25 23:30:07 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/16049981/1595279097","Sat Aug 30 02:02:26 +0000 2008","Veteran, served 36 years. Constitutional Scholar. Love God, family, friends and country. Stay Positive!",,,,,,,,,,,"0","92857","397","1284","true","16049981","false","false","false","","215","Faith: God first! Love thy neighbor as thyself!",,"false","https://pbs.twimg.com/profile_images/1029874003182333952/9T6svSLh_normal.jpg","","94547","https://twitter.com/margab18","user","https://x.com/margab18","margab18",,"@KeithOlbermann @DavidMuir @realDonaldTrump Let's investigate Russian meddling into the election. Let's find out about Putin Trump Collusion","Wed Jan 25 23:28:16 +0000 2017"
"false","true",,"Thu Jun 04 02:43:03 +0000 2009","Handyman",,,,,,,,,,,"0","314","830","2183","false","44526609","false","false","false","","4","Handyman",,"false","https://pbs.twimg.com/profile_images/848649220936486914/tBPNBpdF_normal.jpg","","85012","https://twitter.com/handeman420","user","https://x.com/handeman420","handeman420",,"@CNNPolitics Who's going investigate RUSSIA meddling US election? Russia official claimed they are in touch w TRUMP Campaign, What  purpose?","Wed Jan 25 23:19:55 +0000 2017"
"false","true",,"Mon Apr 13 21:26:09 +0000 2015","husband, father, grandfather, encouraged by my children who instill progressive values in their children, political addict, still playing hockey",,,,,,,,,,,"0","20545","2499","4380","true","3153694555","false","false","false","","735","Frank Malone",,"false","https://pbs.twimg.com/profile_images/666801442334838784/XSB7o4XA_normal.jpg","","50346","https://twitter.com/frankmalone110","user","https://x.com/frankmalone110","frankmalone110",,"@MaryAbrahams @thehill Russian election meddling, campaign complicity, not releasing taxes, inexcusable conflicts of interest, FBI bias...","Wed Jan 25 23:19:25 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/18464266/1726864998","Tue Dec 30 00:21:14 +0000 2008","Political Independent | Presidential campaign adviser | War survivor | Chart-topping producer/remixer | Jesus follower | Husband to @LeelaDaou | Pic: Mt Lebanon",,,,,,"peterdaou.com","https://www.peterdaou.com/","0","23","https://t.co/eJbs4xPFgg","0","62483","271709","1442","false","18464266","true","false","false","","4248","Peter Daou","1857759790413312252","false","https://pbs.twimg.com/profile_images/1837231078576193536/5YUVfUIm_normal.jpg","","118098","https://twitter.com/peterdaou","user","https://x.com/peterdaou","peterdaou",,"Kudos to @wolfblitzer who just asked: If we're going to investigate problems with the 2016 election, shouldn't it be Russian meddling?","Wed Jan 25 23:14:42 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/468598780/1590250921","Thu Jan 19 18:17:56 +0000 2012","My theory is low-end | Bassist [ @adiavictoria ] | DJ [ @laforcemusique • @qdpnashville • @RBQnashville] 🐍🥀",,,,,,,,,,,"0","31606","321","890","true","468598780","false","false","false","East Nashville, TN","264","Jason Harris",,"false","https://pbs.twimg.com/profile_images/1257385772409331712/xpdkeUzH_normal.jpg","","8400","https://twitter.com/jhowardharris","user","https://x.com/jhowardharris","jhowardharris",,"Mass voter fraud (for which there is 0 evidence) - INVESTIGATE! Russian election meddling (for which there is evidence) - DON'T INVESTIGATE!","Wed Jan 25 23:09:35 +0000 2017"
