"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/166530562/1595659203","Wed Jul 14 11:24:41 +0000 2010","EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.",,,,,,"einpresswire.com","https://www.einpresswire.com/","0","23","https://t.co/44nSzkPk8p","0","0","2900","9","false","166530562","false","false","false","Washington, D.C.","0","EIN Presswire: Russia Newswire",,"false","https://pbs.twimg.com/profile_images/1286914085209219072/aZNzkAar_normal.jpg","","178385","https://twitter.com/EINRussiaNews","user","https://x.com/EINRussiaNews","EINRussiaNews",,"Google reportedly found #Russia-backed ads on YouTube, Gmail as part of election meddling https://t.co/SitqswgIkv","Mon Oct 09 22:10:16 +0000 2017"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/45357032/1672007609","Sun Jun 07 15:26:22 +0000 2009","Rotterdam by way of DC by way of St. Louis | MBA Student @RSMErasmus",,,,,,,,,,,"0","5295","335","409","true","45357032","false","false","false","United States","341","Lauren Smotkin",,"false","https://pbs.twimg.com/profile_images/1534103045688147969/AWNsmvZS_normal.jpg","","3113","https://twitter.com/LaurenSmotkin","user","https://x.com/LaurenSmotkin","LaurenSmotkin",,"Maybe they can have a chat about Russia meddling in the French election over a Moscow mule and escargot. #MUBXL https://t.co/BUgSmE5zlL","Mon Oct 09 22:01:21 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/13175582/1728664402","Wed Feb 06 20:23:34 +0000 2008","Formerly Warner Music, Group M, Digitas, IPG. Thought laggard. Opinions not mine. Craft is knowing how to start, art is knowing when to stop.",,,,,,"open.spotify.com/user/noahmalli…","https://open.spotify.com/user/noahmallin/playlist/0MT3g1nbmeE5WjYzFhDbQ8?si=xy9jIbM1RqqTBOblmh1xIw","0","23","https://t.co/cDsbD6v3ez","0","90139","4286","3976","true","13175582","false","false","false","Manhattan, NY","6455","Dad_Rock","1839068390561911180","false","https://pbs.twimg.com/profile_images/1844778279980384257/TTUdagRX_normal.jpg","","142787","https://twitter.com/NoahMallin","user","https://x.com/NoahMallin","NoahMallin",,"@LindseyGrahamSC @realDonaldTrump What a lark! Did you guys have a good chuckle over Russian election meddling? Don’t ever change, Lindz","Mon Oct 09 21:51:53 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/116871279/1538653284","Tue Feb 23 20:57:28 +0000 2010","Bull N Bear l'economia in un click",,,,,,"BullNBear.it","http://www.BullNBear.it","0","23","https://t.co/x2zezwrVIb","0","122749","25624","65","true","116871279","false","false","false","mirandola","2633","BullNBear",,"false","https://pbs.twimg.com/profile_images/975483632449179653/H_Eb3Tia_normal.jpg","","228618","https://twitter.com/Parmigiani_S","user","https://x.com/Parmigiani_S","Parmigiani_S",,"Google reportedly found Russia-backed ads on YouTube, Gmail as part of election meddling https://t.co/hS7GC4CZgs","Mon Oct 09 21:34:39 +0000 2017"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/459852491/1641304294","Tue Jan 10 03:47:27 +0000 2012","Bohemian, writer, veteran. Opposes tyranny. Loves 🐈 ☮️ clean H2O/air, the ERA
SUBSCRIBE to my FREE newsletter: https://t.co/BxQeTpBYcI","newsletter.samuel-warde.com/subscribe","http://www.newsletter.samuel-warde.com/subscribe","111","134","https://t.co/BxQeTpBYcI",,,,,,"0","21859","6395","6982","true","459852491","false","false","false","Buenos Aires, Argentina","3618","Samuel W. Warde is on Blsky 😜","1834650820022882488","false","https://pbs.twimg.com/profile_images/1478361488654049282/SE52Y3HW_normal.jpg","","20955","https://twitter.com/SamWardeWriter","user","https://x.com/SamWardeWriter","SamWardeWriter",,"The known scope of Russian meddling in our election keeps getting bigger and bigger...

https://t.co/1zDHEijMYM","Mon Oct 09 21:30:18 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/116871279/1538653284","Tue Feb 23 20:57:28 +0000 2010","Bull N Bear l'economia in un click",,,,,,"BullNBear.it","http://www.BullNBear.it","0","23","https://t.co/x2zezwrVIb","0","122749","25624","65","true","116871279","false","false","false","mirandola","2633","BullNBear",,"false","https://pbs.twimg.com/profile_images/975483632449179653/H_Eb3Tia_normal.jpg","","228618","https://twitter.com/Parmigiani_S","user","https://x.com/Parmigiani_S","Parmigiani_S",,"Google reportedly found Russia-backed ads on YouTube, Gmail as part of election meddling https://t.co/G19HE3IfJc","Mon Oct 09 21:29:21 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/7424642/1726826108","Thu Jul 12 09:19:30 +0000 2007","Breaking news and features about Japan from the nation's most widely read English-language newspaper. 

日本で最も読まれている英文ニュース。

More: https://t.co/j1Z2YyCBp7","jtim.es/m/social","http://jtim.es/m/social","130","153","https://t.co/j1Z2YyCBp7","japantimes.co.jp","https://www.japantimes.co.jp/","0","23","https://t.co/gdxEqfIdYD","0","0","466330","44","true","7424642","false","false","false","Tokyo","23232","The Japan Times","1860895810092662825","false","https://pbs.twimg.com/profile_images/877093724714434560/RlloH0si_normal.jpg","","304084","https://twitter.com/japantimes","user","https://x.com/japantimes","japantimes","Business","Google reportedly found Russia-backed ads on YouTube, Gmail as part of election meddling  https://t.co/rzOTXxBrAv","Mon Oct 09 21:25:06 +0000 2017"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/57741304/1641422567","Fri Jul 17 20:03:10 +0000 2009","Every story has an economic angle. We break it down to help you live smarter.

📨 Want more Marketplace? Subscribe to our newsletters: https://t.co/7RdeFOIPXh","mktplc.org/3JWceFy","http://mktplc.org/3JWceFy","134","157","https://t.co/7RdeFOIPXh","marketplace.org/about/","https://www.marketplace.org/about/","0","23","https://t.co/VuaZIpfYNB","0","7358","208460","173","true","57741304","true","false","false","United States","14823","Marketplace","1647698180317003777","false","https://pbs.twimg.com/profile_images/1478859548815286274/MgJGfQRT_normal.jpg","","98867","https://twitter.com/Marketplace","user","https://x.com/Marketplace","Marketplace",,"Here's what you need to know about Facebook and Twitter’s investigations into Russian meddling in the election. https://t.co/ADlhQW4YX3","Mon Oct 09 21:20:15 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/50766916/1692400447","Thu Jun 25 20:55:34 +0000 2009","Get All The Breaking Android News, Google, Tech News, Smartphones, Rumors, Leaks, Reviews, Updates, Apps, Games, Giveaways, Deals, VR, A.I. & More.",,,,,,"androidheadlines.com","https://www.androidheadlines.com","0","23","https://t.co/7PVO64tKHI","0","4533","461005","548","true","50766916","true","false","false","Los Angeles, CA","127111","Android Headlines","1862477954149703736","false","https://pbs.twimg.com/profile_images/1055600193238908928/3zGiEbOn_normal.jpg","","387293","https://twitter.com/Androidheadline","user","https://x.com/Androidheadline","Androidheadline",,"Report: Google’s Apps Served Election-Meddling Ads In 2016 https://t.co/X0p96pRytv #Android #Google #news https://t.co/04TblU2lyR","Mon Oct 09 21:17:34 +0000 2017"
,,,,,,,,,,,"true","false",,"Sun Mar 31 19:45:00 +0000 2013","",,,,,,,,,,,"0","482","34","48","false","1319012996","false","false","false","","321","Janice Johnson",,"false","https://pbs.twimg.com/profile_images/1071831702312497152/SBRYRrXy_normal.jpg","","3265","https://twitter.com/johnsonjanice12","user","https://x.com/johnsonjanice12","johnsonjanice12",,"@VP This entire country will be on Prozac by time Mueller completes this investigation &amp; lock you all up","Mon Oct 09 23:54:34 +0000 2017"
,,,,,,,,,,,"true","true",,"Mon Mar 30 21:07:08 +0000 2015","Put the politicians on minimum wage and see how fast things will change.       #TheResistance. #UniteBlue. #NotMyPresident #ImpeachTrump",,,,,,,,,,,"0","4627","818","918","false","3118596930","false","false","false","","277","J.S","994071096763789312","false","https://pbs.twimg.com/profile_images/888360809130274816/5U9DVFnv_normal.jpg","","7355","https://twitter.com/JS1348","user","https://x.com/JS1348","JS1348",,"@Brasilmagic not sure if this thing with mueller is nothing but a show just to say heres your investigation, knowing he wouldnt prosecute even if guilty👎","Mon Oct 09 23:46:25 +0000 2017"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/760565880241598464/1669327037","Tue Aug 02 20:00:11 +0000 2016","A Liberal. ProAnti-Christian Alpha Patriot. Keeping the snark simple, humor above petty. I always vote.",,,,,,,,,,,"0","151362","2829","2824","true","760565880241598464","false","false","false","Los Angeles, CA","2595","Rodney","1857235573263519851","false","https://pbs.twimg.com/profile_images/1129545063711760384/hZLNTsGw_normal.jpg","","94552","https://twitter.com/RodHargrove","user","https://x.com/RodHargrove","RodHargrove",,"@msnbc Michael Snitch of @nytimes trying to muddy Mueller’s Investigation GTFOH #hardball","Mon Oct 09 23:40:54 +0000 2017"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/833032249423589376/1487447276","Sat Feb 18 19:15:40 +0000 2017","With the Biden & Harris presidency dignity and intelligence have been restored in the WH.  There is much work to be done to insure continued Democracy.  Resist",,,,,,,,,,,"0","161129","12001","12081","true","833032249423589376","false","false","false","Connecticut, USA","593","Marie Marotto",,"false","https://pbs.twimg.com/profile_images/837208413289517056/mX66sLl8_normal.jpg","","233319","https://twitter.com/LateBloomer111","user","https://x.com/LateBloomer111","LateBloomer111",,"@ChrisMurphyCT trump will make war with NK to keep Americans from focusing on the Mueller investigation.  Crazy, desperate people do desperate things.","Mon Oct 09 23:37:39 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/24973611/1389681975","Tue Mar 17 22:50:43 +0000 2009","Pol: former elected official for 18 years in CT. Edu: SUNY, NYIF, NCHM. Buss. media, marketing & strategies, consulting.",,,,,,,,,,,"0","105","8186","8374","false","24973611","false","false","false","Connecticut, USA","339","alfromct",,"false","https://pbs.twimg.com/profile_images/1163071214883094529/mE4VkmvK_normal.jpg","","27971","https://twitter.com/alfromct","user","https://x.com/alfromct","alfromct",,"Dan Rather thinks &gt; Trump ""seized with fear"" over special counsel Mueller investigation. https://t.co/MYv1nuNnQa","Mon Oct 09 23:37:00 +0000 2017"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/786649007376461824/1527804883","Thu Oct 13 19:25:13 +0000 2016","simple man happily married ,political junkie 🇺🇸MAGA🇺🇸KAG👮‍♂️BACK THE BLUE 🇺🇸TRUMP SUPPORTER 🇺🇸MMA, CHRISTIAN ✝️",,,,,,,,,,,"0","3803","968","1189","true","786649007376461824","true","false","false","Salisbury Beach, MA","27","""WHISPERER""","1837232999261425896","false","https://pbs.twimg.com/profile_images/1007679163350822913/xwkSKUB-_normal.jpg","","16071","https://twitter.com/THESANDMAN081","user","https://x.com/THESANDMAN081","THESANDMAN081",,"https://t.co/faASjsaqsZ mueller's investigation should've been done along time ago for damn sure he's got an idea what's up the nation does","Mon Oct 09 23:34:11 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/930587706/1501253863","Tue Nov 06 21:46:44 +0000 2012","Unaffiliated voter. Open to ideas.",,,,,,,,,,,"0","136267","425","460","true","930587706","false","false","false","Reality","847","Johnny Tesh",,"false","https://pbs.twimg.com/profile_images/1589635829923725313/KSQzXRTz_normal.jpg","","15065","https://twitter.com/ChefBlaser","user","https://x.com/ChefBlaser","ChefBlaser",,"@RudyCara42 @debrussell01 @JoeNBC @juliaioffe @FranklinFoer This investigation is many months from over. Mueller's team doesn't leak, so there is no news for now","Mon Oct 09 23:31:05 +0000 2017"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3381223373/1450517701","Sat Jul 18 03:25:41 +0000 2015","Independent honest free thinking sentient human being of the planet Earth,the glorious planet that created all life as we know it.",,,,,,,,,,,"0","677","723","4351","false","3381223373","false","false","false","USA","1278","C",,"false","https://pbs.twimg.com/profile_images/748924812433567744/p1g-dlyF_normal.jpg","","19035","https://twitter.com/Majuro23","user","https://x.com/Majuro23","Majuro23",,"@Mo_midwestgirl @AnnCoulter Until the Mueller investigation finds Trump a traitor he has no support of true Republicans than the cowards will come out of the shadows","Mon Oct 09 23:10:24 +0000 2017"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1884366960/1456788076","Thu Sep 19 21:08:06 +0000 2013","Writer/photojournalist",,,,,,"Sulizan.biz","http://Sulizan.biz","0","23","https://t.co/vqLCigXCIi","0","267222","2213","269","true","1884366960","false","false","false","Texas, USA","122","Sue Groves","1636224328978055171","false","https://pbs.twimg.com/profile_images/704432475464794112/Xoi_6X9R_normal.jpg","","310678","https://twitter.com/VideSulizan","user","https://x.com/VideSulizan","VideSulizan",,"God, guns &amp; RUSSIA? https://t.co/x7lahksS0n Putin&gt;lTIES to U.S. St Dept, NRA , (CONTROLS GOP), &amp; OVAL OFFICE. Mueller: EXPAND INVESTIGATION","Mon Oct 09 23:09:01 +0000 2017"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/772891776671682560/1524522939","Mon Sep 05 20:18:54 +0000 2016","Vegan, ailurophile, politically eclectic. https://t.co/IsbeABzTHj","amazon.com/Doctrine-Impos…","https://www.amazon.com/Doctrine-Impossible-Dogmatic-Religiosity-Spirituality/dp/B08BW5Y1V8/ref=sr_1_1?crid=3ONA3WLE8YL","42","65","https://t.co/IsbeABzTHj",,,,,,"0","144467","12064","1972","true","772891776671682560","false","false","false","New York City","440","Steven Tiger",,"false","https://pbs.twimg.com/profile_images/926154707340492800/N7Iisljj_normal.jpg","","106864","https://twitter.com/SteveTiger999","user","https://x.com/SteveTiger999","SteveTiger999",,"Maybe I am unduly pessimistic, but I have no expectations that the Mueller investigation will lead to any definitive judgment. https://t.co/KJ6QspFhe7","Mon Oct 09 23:08:55 +0000 2017"
,,,,,,,,,,,"false","true",,"Thu Feb 13 07:54:13 +0000 2014","Pro Trump, no tolerance for liberal morons and politicians. MAGA. Absolutely 100% completely against Sanctuary cities or open borders.",,,,,,,,,,,"0","300807","3357","4035","true","2341589400","false","false","false","","2961","David","1265208042326331392","false","https://pbs.twimg.com/profile_images/876638904035663872/HT9MO2ga_normal.jpg","","263119","https://twitter.com/davidlazor51","user","https://x.com/davidlazor51","davidlazor51",,"@crazycatkid Mueller's investigation is a scam. A gravy train for Mueller and some lawyers to milk as long as they can. It's outrageous !","Mon Oct 09 23:06:53 +0000 2017"
,,,,,,,,,,,"false","true",,"Wed May 10 19:33:10 +0000 2017","""What's your point?""",,,,,,,,,,,"0","8","40","198","false","862390074134188033","false","false","false","","0","Brittany",,"false","https://pbs.twimg.com/profile_images/880528735576969217/8txdLnYm_normal.jpg","","12100","https://twitter.com/Brittanyhaynez","user","https://x.com/Brittanyhaynez","Brittanyhaynez",,"@JudicialWatch @TomFitton Great work guys!Now investigate mueller 4 unethical behavior &amp; collusion with the corrupt democrats/mueller investigation needs 2B shut down","Mon Oct 09 23:01:41 +0000 2017"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/421530387/1509862827","Sat Nov 26 02:18:42 +0000 2011","Yellow Dog, political addict, car nut, car racing addict, SCCA, Parrothead, MENSA, no longer middle aged,",,,,,,,,,,,"0","45656","227","828","false","421530387","false","false","false","","74","jim twigg",,"false","https://pbs.twimg.com/profile_images/927058002040852480/_s8nZT2M_normal.jpg","","26393","https://twitter.com/jimtwigg","user","https://x.com/jimtwigg","jimtwigg",,"@JackLamb1957 @cadavril @Cynecin @tomag49 @Patriot4sure @beangiterdone @InDJTWeTrust @JamesWi61543868 @TheSol11 @MikeMayZ @33kazzie @Porjiggy @Prospectiveusa1 @ElaineC26681844 @paul_lonon @real_pat_henry @blairarthur1 @jallen1315 @Jtmwhat @Proud_Masshole @Emma19780 @gmackie1466 @CommandoGirl68 @tkewalt69 @stevob3000 @Myhiddenmadness @UnfetteredGrace @HelenHagmailco1 @RobinRenda @FUStevenrecon4 @MelodyLayne68 @Dude_Dudderson @Real_Foghorn @TJs_Country @recon4wrd @JohnBouchell @WalnutJeans @PrettyPenny579 @JimmyTsunami @luvlydestruxon @Mrfarrago @ShereeW1974 @Norstevesfriend @TechQn @jimtvvigg @_KimberlyCarol @MVinci63 @BikerChic333 @CallingYouOut8 @RichMenRule Mueller’s quiet investigation is deadly frightening to them
When will they say something
When will the indictments start","Mon Oct 09 22:50:44 +0000 2017"
,,,,,,,,,,,"false","true",,"Sun Jun 18 19:49:35 +0000 2017","",,,,,,,,,,,"0","4051","78","239","false","876527331984031745","false","false","false","","3","Jimmy imhoff",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","2389","https://twitter.com/ImhoffJimmy","user","https://x.com/ImhoffJimmy","ImhoffJimmy",,"@goldengateblond I'm afraid this man doesn't think about anything except Mueller and his investigation.","Mon Oct 09 22:45:44 +0000 2017"
