"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","true","https://pbs.twimg.com/profile_banners/714949505720823808/1542118687","Tue Mar 29 22:57:00 +0000 2016","⭐Make America Safe⭐
In the End We Win, Trump IS the President, Christian Conservative, Anti-Marxist, Pro 1A Pro 2A
I identify as Ultra MAGA",,,,,,,,,,,,,,,,"0","572297","30489","31317","true","714949505720823808","true","false","false","","7792","Ultra MAGA Deplorable Deb 🇺🇸","1751347110031565038","false","https://pbs.twimg.com/profile_images/1347876988984422400/xBMVekOq_normal.jpg","","1301611","https://twitter.com/DebraMMason1","user","https://x.com/DebraMMason1","DebraMMason1","@FoxNews @marcorubio @FoxNewsSunday Can't believe Fox had panelist on today comparing President Trump to Stalin. It's was disgusting. How stupid can Wallace get regarding difference between Russian Collusion Hoax and Russian Meddling in election? He knew damn well what POTUS was referring to.","Sun Aug 05 23:58:34 +0000 2018"
"false","true",,"Thu Jun 04 02:43:03 +0000 2009","Handyman",,,,,,,,,,,,,,,,"0","314","832","2183","false","44526609","false","false","false","","4","Handyman",,"false","https://pbs.twimg.com/profile_images/848649220936486914/tBPNBpdF_normal.jpg","","85012","https://twitter.com/handeman420","user","https://x.com/handeman420","handeman420","@CNN @MSNBC @AP @FoxNews @DNC At FOX,Senator Rubio talking about taking action to deter RUSSIA from meddling Midterm election. Q is, isn't that number one Constitutional DUTY of the POTUS?","Sun Aug 05 23:55:38 +0000 2018"
"false","true",,"Wed Apr 25 23:52:13 +0000 2018","30+ years in mining - laborer to Maintenance, HR, Safety professional, Retired and still consulting. Thank the Good Lord for every challenge and opportunity!",,,,,,,,,,,,,,,,"0","7907","179","192","true","989291016229441536","false","false","false","Texas, USA","274","Chester",,"false","https://pbs.twimg.com/profile_images/1114513533214048257/Xghy8-30_normal.jpg","","7555","https://twitter.com/Chester11377339","user","https://x.com/Chester11377339","Chester11377339","Collusion? Meddling in another country's election to affect an outcome favorable to socialism &amp; anarchy! 
That is not why American Citizens pay taxes!","Sun Aug 05 23:49:52 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/949794341022851072/1515292488","Sun Jan 07 00:06:32 +0000 2018","Inspired by Bernie Sanders, I'm running for U.S. Congress in TX-27th dist, working hard to turn Texas purple! No Corp, PAC or spec interest $$$! People power!",,,,,,,,,,,,,,,,"0","274","34","49","false","949794341022851072","false","false","false","Houston, TX for the moment.","16","Vanessa Edwards Foster",,"false","https://pbs.twimg.com/profile_images/949825639502069760/rily1etI_normal.jpg","","1074","https://twitter.com/vanessaefoster","user","https://x.com/vanessaefoster","vanessaefoster","@realDonaldTrump Troy also loves Vladimir Putin's his strength and power! #Putin denies the election meddling, &amp; Troy supports him! Troy is AOK with Kremlin meddling as it brings GOP victories on election day! And Troy also thinks the media, CIA, FBI, DOJ &amp; democrats are the enemy of the people!","Sun Aug 05 23:48:38 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/827645780756426752/1547936373","Fri Feb 03 22:31:45 +0000 2017","Physician and Engineer, Believer in Humanism - Ethical global networking starts the era of post-consumption & inclusion. I give FBs",,,,,,,,,,,,,,,,"0","107030","19955","21714","true","827645780756426752","false","false","false","Heidelberg, Deutschland","9394","#NAFO 💙 💛 Dr Gaston Wilson MD BA Msc","1645769945874137090","false","https://pbs.twimg.com/profile_images/829592562935726080/l7mNJFMG_normal.jpg","","101982","https://twitter.com/GastonW250","user","https://x.com/GastonW250","GastonW250","@denkuzmin @mfa_russia Meddling US and German election in 2016/2017 is no agression. Okay. 🐧","Sun Aug 05 23:37:25 +0000 2018"
"false","true",,"Tue Oct 04 18:53:11 +0000 2016","",,,,,,,,,,,,,,,,"0","6022","44","249","false","783379453116162048","false","false","false","","959","Joe Alamo",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","11188","https://twitter.com/WSmith_1984_","user","https://x.com/WSmith_1984_","WSmith_1984_","@TheDrJester @LinskiDavid @SophiaHelwani @PrisonPlanet Also, I never said I hate Russia, either. What I don't like are the Russians meddling in our election system.","Sun Aug 05 23:37:05 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2746129992/1534791320","Tue Aug 19 18:56:05 +0000 2014","#resist
History Professor at SF State: A's fan.  Teaching history so that we'll never elect another Trump! Of course, all opinions are my own. he/him.",,,,,,,,,,,,,,,,"0","93297","2164","4358","true","2746129992","false","false","false","San Francisco State University","23","Dr. Mark Sigmon",,"false","https://pbs.twimg.com/profile_images/1228492345915478016/RHHiyo6C_normal.jpg","","86882","https://twitter.com/MarkSigmon64","user","https://x.com/MarkSigmon64","MarkSigmon64","Not ""election meddling,"" ""election sabotage.""","Sun Aug 05 23:32:12 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/599770091/1615679634","Tue Jun 05 03:00:54 +0000 2012","#VoteBLUE2024 #VoteGOPOut2024 #TheResistance #WhenWeAllVote #TheResistance2024 #VOTEKAMALHARRIS #trumpKnewAndDidNothing #trumpTraitor #VoteBlueToSaveAmerica",,,,,,,,,,,"mobile.twitter.com/RobertHeitzer/…","https://mobile.twitter.com/RobertHeitzer/status/982085743987261440/video/1","0","23","https://t.co/q6yu27rwMU","0","5559","801","1796","true","599770091","false","false","false","","385","Robert Heitzer","967602668318404608","false","https://pbs.twimg.com/profile_images/979262932851752960/XfXfJLe5_normal.jpg","","8013","https://twitter.com/RobertHeitzer","user","https://x.com/RobertHeitzer","RobertHeitzer","GOP's BLATANT DISREGARD AND DENIAL OF RUSSIAN MEDDLING AND INTERFERENCE IN OUR ELECTIONS IS SO PURPOSEFUL TO GAIN LEVERAGE IN THE UPCOMING ELECTION.  HOPEFULLY THE AMERICAN VOTERS WILL NOT BE FOOLED AND #VOTETHEMOUT2018 #VoteBlueToSaveAmerica  !!!","Sun Aug 05 23:28:09 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/422283302/1486388886","Sun Nov 27 02:23:46 +0000 2011","",,,,,,,,,,,,,,,,"0","1510","94","327","true","422283302","false","false","false","","626","Thomas Rothrock",,"false","https://pbs.twimg.com/profile_images/827751923793043456/gC4l6VjK_normal.jpg","","5403","https://twitter.com/Thomrock52","user","https://x.com/Thomrock52","Thomrock52","@FoxNewsSunday is Chris Wallace really that slow of a learner? Trump says the Russian and his collusion to influence the election is a HOAX and he is right! He is not saying Russian meddling is a HOAX! He has said numerous times the Russian meddled...along with other Countries.","Sun Aug 05 23:24:49 +0000 2018"
"false","true",,"Mon Aug 03 19:11:41 +0000 2009","we all live on one wet volcanic rock in one bubble of air.
We had better find a way of getting on with one another and our wet rock and our only bubble
RT=FWIW",,,,,,,,,,,,,,,,"0","3321","816","1433","true","62594912","false","false","false","bedford uk","4938","David","1354454634094596096","false","https://pbs.twimg.com/profile_images/3347316326/806aca5bbb9549d6cede0936ff98a4be_normal.jpeg","","45079","https://twitter.com/DavidFCox","user","https://x.com/DavidFCox","DavidFCox","Almost any comment by anybody related to any matter covered by any candidate could be classified as ""election meddling""","Sun Aug 05 23:22:30 +0000 2018"
