"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/547916304/1503625034","Sat Apr 07 19:00:57 +0000 2012","Father/ 1 Daughter & raising her a Southern Belle, Unashamed Alpha Male w/ Gorgeous Homemaker Wife (Nurse Practitioner), Eagle Scout, Conservative Libertarian",,,,,,,,,,,,,,,,,,,,,"0","3446","50","210","false","547916304","false","false","false","Birmingham, AL","116","MUELLER...MUELLER",,"false","https://pbs.twimg.com/profile_images/914345169536856064/60gQstZK_normal.jpg","","4057","https://twitter.com/LanierIndeed","user","https://x.com/LanierIndeed","LanierIndeed","Why exactly would you call Bill Clinton meeting with the Attorney General while wife under investigation? https://t.co/VUXOL38twS","Tue May 16 22:34:29 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/3258714482/1501165971","Sun Jun 28 09:08:12 +0000 2015","Flynn has flipped. The end of the Trump Presidency is near.",,,,,,,,,,,,,,,,"impeachtrump.com","http://impeachtrump.com","0","23","https://t.co/77fDPwj5PJ","0","114","0","8","false","3258714482","false","false","false","Washington, DC","11","Mueller Time!",,"false","https://pbs.twimg.com/profile_images/891155652894089217/Qq9rVXA8_normal.jpg","","639","https://twitter.com/Oct9Impeachment","user","https://x.com/Oct9Impeachment","Oct9Impeachment","@realDonaldTrump @WhiteHouse Comey released a memo stating that Trump asked him to make the Flynn investigation go away. Donny is going to cry in prison.","Tue May 16 22:18:29 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/547916304/1503625034","Sat Apr 07 19:00:57 +0000 2012","Father/ 1 Daughter & raising her a Southern Belle, Unashamed Alpha Male w/ Gorgeous Homemaker Wife (Nurse Practitioner), Eagle Scout, Conservative Libertarian",,,,,,,,,,,,,,,,,,,,,"0","3446","50","210","false","547916304","false","false","false","Birmingham, AL","116","MUELLER...MUELLER",,"false","https://pbs.twimg.com/profile_images/914345169536856064/60gQstZK_normal.jpg","","4057","https://twitter.com/LanierIndeed","user","https://x.com/LanierIndeed","LanierIndeed","Seems the investigation would  end quickly when #sethrich 'S emails show he dumped everything to Wikileaks. Russia then becomes irrelevant https://t.co/zITaAivvXR","Tue May 16 22:11:42 +0000 2017"
"false","true",,"Wed Dec 01 13:25:59 +0000 2010","Author of three novels: Green Fires, The Climate of the Country, My Mother's Island.",,,,,,,,,,,,,,,,"marniemueller.com","http://marniemueller.com","0","22","http://t.co/CmuVRUsb1m","0","766","311","890","true","221734325","false","false","false","New York City","230","Marnie Mueller",,"false","https://pbs.twimg.com/profile_images/510047409611603968/RfSxuGTN_normal.jpeg","","5773","https://twitter.com/marniemuell","user","https://x.com/marniemuell","marniemuell","the plot thickens. Comey Memo Says Trump Asked Him to End Flynn Investigation https://t.co/fD1Heziys0","Tue May 16 21:40:08 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/837665531545018369/1507388503","Fri Mar 03 14:06:40 +0000 2017","#RESIST #trumpsussia #impeach #followthemoney #notabillionaire #theresistance #notmypresident #Russia #trumptaxes",,,,,,,,,,,,,,,,,,,,,"0","385","1444","3350","false","837665531545018369","false","false","false","","236","mueller? mueller??","903403059694493698","false","https://pbs.twimg.com/profile_images/916679719017381889/CgBfamce_normal.jpg","","1601","https://twitter.com/NyetMyPOTUS","user","https://x.com/NyetMyPOTUS","NyetMyPOTUS","@ShanerWyatt @hitmeister1 @SagArcher @AynRandPaulRyan @realDonaldTrump @HouseDemocrats @HouseGOP @SenateDems @SenateGOP @FBI @CIA It's not his decision. It's like when he decided that the Russian investigation was bogus and fired the man in charge of investigating him.","Tue May 16 21:17:56 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/816476231118024704/1508553052","Wed Jan 04 02:47:57 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","9150","113","176","true","816476231118024704","false","false","false","USA","145","concerned human",,"false","https://pbs.twimg.com/profile_images/866096885551034368/WjAPXjKQ_normal.jpg","","43798","https://twitter.com/elaynebcool15","user","https://x.com/elaynebcool15","elaynebcool15","Another GOP Congressman Calls For Special Prosecutor To Probe Russia's Election Meddling https://t.co/0Yxgon4hXn","Tue May 16 23:45:34 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/756380040/1649081913","Tue Aug 14 03:32:14 +0000 2012","Transatlantic foreign policy, econ, & statecraft. U.S., Europe, LatAm, & China. Prospective M.A. in Statecraft & #NatSec Transatlanticist Buckeye. Views my own.",,,,,,,,,,,,,,,,"linkedin.com/in/cameronvaske","https://www.linkedin.com/in/cameronvaske","0","23","https://t.co/0LnJumAXYW","0","49343","1086","4841","true","756380040","false","false","false","Washington, DC","123","Cameron Vaské","1432697287424331777","false","https://pbs.twimg.com/profile_images/1342968523530891264/ftlU1bM5_normal.jpg","","20805","https://twitter.com/CameronVaske","user","https://x.com/CameronVaske","CameronVaske","If definitive evidence of Russian election meddling comes out, the US should take legal action under GA Resolutions 2625 (XXV) &amp; 2131 (XX).","Tue May 16 23:24:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/837561853/1731940855","Fri Sep 21 11:11:56 +0000 2012","Spanish Translator, Prochoice, BLM & LGBTQ+ ally, Gun Sense, Stop Trump/Fascism—Trump cheated again; CRPS warrior🔥DM impaired https://t.co/wxJB9MPzNI","corapunzel.bsky.social","http://corapunzel.bsky.social","126","149","https://t.co/wxJB9MPzNI",,,,,,,,,,,,,,,,"0","524686","54032","20050","true","837561853","false","false","false","East of Eden","4915","💙Rapunzel™ find me at blue sky",,"false","https://pbs.twimg.com/profile_images/1798065810390609921/MKDR-J3n_normal.jpg","","399188","https://twitter.com/co_rapunzel4","user","https://x.com/co_rapunzel4","co_rapunzel4","GOP congressman joins calls for special prosecutor to investigate Russia election meddling https://t.co/g9CfXs8OU4 # via @HuffPostPol","Tue May 16 23:16:44 +0000 2017"
"false","true",,"Sat Feb 28 02:08:32 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"0","0","3","6","false","22218404","false","false","false","Pennsylvania","0","PW",,"false","https://pbs.twimg.com/profile_images/378800000506378195/d7d6f707bf8ed245f9e7598672014e29_normal.jpeg","","10","https://twitter.com/Petdalion","user","https://x.com/Petdalion","Petdalion","What were the Russians doing in the oval office after meddling with our election? What more evidence of Collusion do we need    #blabbergate","Tue May 16 23:16:03 +0000 2017"
"false","true",,"Mon Jul 27 19:12:00 +0000 2009","AREA SALES MANAGER Specialist in S Orange https://t.co/GhqbkjlWQq.","County.CA","http://County.CA","42","65","https://t.co/GhqbkjlWQq",,,,,,,,,,,,,,,,"0","645","445","1047","false","60681896","false","false","false","OC, LA.Riverside. S California","153","ALBERTO",,"false","https://pbs.twimg.com/profile_images/1181703693340512257/8l9sss8G_normal.jpg","","6212","https://twitter.com/asoufi45","user","https://x.com/asoufi45","asoufi45","Another GOP Congressman Calls For Special Prosecutor To Probe Russia's Election Meddling https://t.co/dRcgMbg1va via @yahoo","Tue May 16 22:58:27 +0000 2017"
