"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/366619646/1707778964","Fri Sep 02 14:17:28 +0000 2011","WHYY Delaware politics reporter. Alum of LehighValleyNews, WFSU Public Media, Delaware Public Media and NPR Illinois. Retweets are informational.",,,,,,"WHYY.org","http://WHYY.org","0","23","https://t.co/YUoOufqnep","0","90261","1096","1135","true","366619646","false","false","false","Wilmington, DE","126","Sarah K Mueller",,"false","https://pbs.twimg.com/profile_images/1229199624231059456/wxnzbqRO_normal.jpg","","26969","https://twitter.com/SarahKatMueller","user","https://x.com/SarahKatMueller","SarahKatMueller","Sen. Nelson Promises Russia Hacking Investigation
https://t.co/sC7z8ONX34","Fri Dec 16 22:11:09 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/35347468/1581701862","Sun Apr 26 00:01:29 +0000 2009","Unverified but entirely trustworthy (self-signed certificate!) Georgia Tech Professor. Digital Political Economy",,,,,,"spp.gatech.edu/people/person/…","https://spp.gatech.edu/people/person/milton-l-mueller","0","23","https://t.co/rRGqNNrKr9","0","3589","4797","610","true","35347468","false","false","false","USA ","166","Milton Mueller",,"false","https://pbs.twimg.com/profile_images/1642523026/MM-caricature_normal.jpg","","11211","https://twitter.com/miltonmueller","user","https://x.com/miltonmueller","miltonmueller","@sarahkendzior Oh? Then why must the investigation be done before the inauguration? How ""rigorous"" can a 2 week investigation be?","Fri Dec 16 15:50:56 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/21946863/1679177582","Thu Feb 26 00:38:19 +0000 2009","Work hard...play harder!",,,,,,,,,,,"0","1705","289","610","true","21946863","false","false","false","Kentucky, USA","1483","Jamie Mullins",,"false","https://pbs.twimg.com/profile_images/213725853/5x7West003_normal.jpg","","3801","https://twitter.com/jamiemullins","user","https://x.com/jamiemullins","jamiemullins","We need an independent, public investigation of the Trump-Russia scandal. Now. https://t.co/i4AneeMnNN by #DebraMessing via @c0nvey","Fri Dec 16 23:58:46 +0000 2016"
"false","true",,"Sun Oct 13 19:24:01 +0000 2013","Veterano de Pieles Rojas 37 fullback",,,,,,,,,,,"0","1","2","36","false","1959316657","false","false","false","Saltillo, Coahuila ","29","agustinaguila s",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","377","https://twitter.com/37_segura","user","https://x.com/37_segura","37_segura","We need an independent, public investigation of the Trump-Russia scandal... https://t.co/RLJ1GXNy5o by #DeniseDresserG via @c0nvey","Fri Dec 16 23:58:30 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/3273704624/1543675609","Fri Jul 10 03:07:15 +0000 2015","",,,,,,,,,,,"0","997","98","182","false","3273704624","false","false","false","","38","Francia Favela",,"false","https://pbs.twimg.com/profile_images/654292705921515520/o5X-1t0F_normal.jpg","","612","https://twitter.com/FavelaFrancia","user","https://x.com/FavelaFrancia","FavelaFrancia","We need an independent, public investigation of the Trump-Russia scandal... https://t.co/LhZlI3DH29 by #DeniseDresserG via @c0nvey","Fri Dec 16 23:56:33 +0000 2016"
"true","true",,"Wed Jul 22 20:28:26 +0000 2009","ME GUSTA LA MÚSICA ROCK, SIN IMPORTAR EL GENERO.",,,,,,,,,,,"0","4771","49","341","true","59239082","false","false","false","aqui","122","NIИess",,"false","https://pbs.twimg.com/profile_images/3764495948/421315044be549493940dfa3e602b657_normal.png","","1823","https://twitter.com/nessmart","user","https://x.com/nessmart","nessmart","We need an independent, public investigation of the Trump-Russia scandal. Now. https://t.co/Vbp2eq7IY6 by #mariocampos via @c0nvey","Fri Dec 16 23:56:20 +0000 2016"
"false","true",,"Sat Jul 16 17:43:54 +0000 2011","I support organizations that help hurting people and help young adults. No DMs,please.",,,,,,,,,,,"0","62927","4894","4779","true","336660448","false","false","false","","1685","The(e) Linda Cardwell Resister",,"false","https://pbs.twimg.com/profile_images/1840475724773457920/F3z6cLt4_normal.jpg","","128297","https://twitter.com/CardLinda","user","https://x.com/CardLinda","CardLinda","We need an independent, public investigation of the Trump-Russia scandal. Now. https://t.co/muzCq2xrG0","Fri Dec 16 23:55:34 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/341172184/1406977876","Sat Jul 23 22:55:17 +0000 2011","#DLU_US! Just a Matter of Politics and Political Facts: 'We the People' are too informed to vote Republican - ever! Visit Us: https://t.co/rAyAJAJP5C","democraticliberalumbrella.com","https://www.democraticliberalumbrella.com","126","149","https://t.co/rAyAJAJP5C","democraticliberalumbrella.com","https://www.democraticliberalumbrella.com","0","23","https://t.co/rAyAJAJP5C","0","671","1200","1688","true","341172184","false","false","false","GA","1295","Robert L Gallimore",,"false","https://pbs.twimg.com/profile_images/424511533889363968/sI3ip3gq_normal.png","","54729","https://twitter.com/gbismarc","user","https://x.com/gbismarc","gbismarc","We need an independent, public investigation of the Trump-Russia scandal. Now.... https://t.co/FFkghg3oAS","Fri Dec 16 23:52:49 +0000 2016"
"true","true",,"Sun Nov 13 01:03:53 +0000 2011","Medico Anestesiologo, Abogado , Gerente Hospitalario y Docente Superior",,,,,,,,,,,"0","1305","537","2993","true","411121590","false","false","false","Panama","56","Alexis ismael valdelamar dutary",,"false","https://pbs.twimg.com/profile_images/1196751218644836352/Xbh1jiN__normal.jpg","","1227","https://twitter.com/ismaeldutary","user","https://x.com/ismaeldutary","ismaeldutary","We need an independent, public investigation of the Trump-Russia scandal... https://t.co/nxPsXLK9j8 by #MartinTorrijos via @c0nvey","Fri Dec 16 23:51:00 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/252307630/1364269466","Mon Feb 14 22:55:30 +0000 2011","No te fijes en las palabras, fíjate en las acciones.🌈",,,,,,"facebook.com/joseluis.miran…","http://www.facebook.com/joseluis.mirandaflores","0","23","https://t.co/RHQ4Doo1Zc","0","22","522","315","false","252307630","false","false","false","Panama, Panama","615","José Luis🇵🇦",,"false","https://pbs.twimg.com/profile_images/1268742536857878528/14WRzOhY_normal.jpg","","18577","https://twitter.com/Jose_MiranD","user","https://x.com/Jose_MiranD","Jose_MiranD","We need an independent, public investigation of the Trump-Russia scandal... https://t.co/Gbm41Z4svo by #MartinTorrijos via @c0nvey","Fri Dec 16 23:50:59 +0000 2016"
